,text,date_published
1733,6 01 winwin sorry adorable,2020-10-22
1735,ten jaehyun,2020-10-22
1736,resist winwin cuteness,2020-10-22
1737,taeil confessed love winwin miss together,2020-10-22
1738,winwins harem im dead,2020-10-22
1739,love way markhyuck jobs,2020-10-22
1741,yuupp winwin charm hahahaha nct czennies whipped 3,2020-10-22
1745,mark 4th time guesting hahaha,2020-10-22
1746,winwin tsundere,2020-10-22
1749,yuta came winwin fanclub already hugging mark beginning,2020-10-22
1750,jaehyun owh sorry jaehyun winwin fan jaehyun winwin soulmate orange lemon cross,2020-10-22
1752,always cute winwin,2020-10-22
1755,ten tho,2020-10-22
1756,0 23 ship coming back,2020-10-22
1757,yuta winwin make great couple,2020-10-22
1758,broken hearted,2020-10-22
1759,5 47 winwin said fell jungwoo misunderstood thought said jungwoo fell triggered cuz wanted see reaction falling someone change,2020-10-22
1760,haechan let introduce ceo winwin lovers yuta yes hello yuwin heart boom ㅠㅠ,2020-10-22
1761,know think jungwoo unbelievably cute also talk hot looks 5 55,2020-10-22
1762,please let wiwin go back nct127 edited clumsy jungwoo,2020-10-22
1763,special guest winwin fanclub,2020-10-22
1764,taeil referring winwin takes interest haechan joke,2020-10-22
1766,conclusion mark everywhere,2020-10-22
1767,love heechan tried get us first hand insight yuta winwin mark love triangle,2020-10-22
1769,way whole nct along nctzens part winwin lovers group sending whipped sicheng,2020-10-22
1771,winwin exist nct cuteeee babyyy,2020-10-22
1773,omg mark chenle pls calm,2020-10-22
1775,winwin deserves better sm give baby lines center hes talented,2020-10-22
1777,_so basically whole nct just_ mad whipped _for winwin point tbh_,2020-10-22
1779,winwin change show afective love way lo siento sé inglés,2020-10-22
1781,think make mark lover line,2020-10-22
1782,imagine winwin lovers nct subunit boy would chaos dream come true,2020-10-22
1784,understand feel winwin precious agree winwin like cat personality kinda cat huhu,2020-10-22
1787,winwin ven mi rancho por favor te dejo mi cuarto te presto mis crocs,2020-10-22
1788,marks face background tho lmaooo 2 09,2020-10-22
1789,3 06 winwin became man chaotic flashback yuta making winwin say anime girl lines,2020-10-22
1791,cutest person ever winwin 3,2020-10-22
1793,winwin never change way way everybody loves,2020-10-22
1797,episode makes feel like great blessed cheater hahaha haechan taeil winwin omo heart,2020-10-22
1798,sun n moon give great telenovela nct eating popcorn enjoy telenovela,2020-10-22
1799,winwin dont need change us love enough sweetie,2020-10-22
1800,would like sun moon segment always time time wil interview check diff members see new groups personal circle friends combined 23 dream 127 wayv separately,2020-10-22
1801,jungwoo telling winwin wrong wrong dead,2020-10-22
1803,imagine whole episode show dedicated co members simp hard imagine dong sicheng say win say win winwin,2020-10-22
1805,lucas say word loves winwin,2020-10-22
1806,really want question winwin haechan hearts okay,2020-10-22
1807,winwin best boy 3,2020-10-22
1808,love winwin getting love deserves thank sun moon hope come back another series interviews soon,2020-10-22
1809,feel like clarification content famous influencers love triangle,2020-10-22
1810,love win,2020-10-22
1811,fav sun moon,2020-10-22
1812,loving laugh haechan jungwoo turned,2020-10-22
1813,winwin innocent omggg,2020-10-22
1814,believe came one episode gush love si cheng,2020-10-22
1815,yuta jebal choose one winwin markk lol,2020-10-22
1817,omg poor mark yuwin back lmao,2020-10-22
1818,replace title nct talking love winwin 8 minutes 21 seconds,2020-10-22
1819,thought wedding yuta winwin,2020-10-22
1820,love triangle yuta winwin mark,2020-10-22
1822,funniest,2020-10-22
1823,awww final episode sun moon gonna miss show much,2020-10-22
1824,reason yuta winwin feel uncomfortable sm separated two years goes members nct 127 sm,2020-10-22
1825,winwin lovers entire nct,2020-10-22
1826,wait another sun moon,2020-10-22
1828,bengek ㅋㅋㅋㅋㅋㅋ,2020-10-22
1830,kdrama,2020-10-22
1831,successful fan club ever,2020-10-22
1832,noooooo believe gonna end show without addressing elephant room markhyuckyutajungwoo mess,2020-10-22
1835,yuwin comeback,2020-10-22
1838,ten also mean whipped winwin,2020-10-21
1839,believe,2020-10-21
1840,feel overwhelmed watching episode,2020-10-21
1843,0 54 jungwoo r u,2020-10-21
1845,long since last saw winwin yuta together made remember older eras oh simpler times,2020-10-21
1846,mark appears chenle mark appearing much sun moon mark wht u say fans really like,2020-10-21
1848,imagine four nct members love heachan could never,2020-10-21
1850,nctzens crying rn saying wish heather,2020-10-21
1852,0 56 lolz jungwoo xd classic,2020-10-21
1853,love winwin winwin love renjun,2020-10-21
1854,yuwinnnnnnnnnnnnnnn tea,2020-10-21
1855,winwin deserves,2020-10-21
1856,best episode sun moon far much love feel like haechan taeil starting develop personalities hosts,2020-10-21
1859,include ten jaehyun perfect winwin lovely one ten wayv,2020-10-21
1862,know winwin yuta mark love triangle eye,2020-10-21
1863,believe actually talked winwin yuta mark love triangle,2020-10-21
1864,invite wayv member really love winwin,2020-10-21
1865,haechan diciendo que el yumark es real,2020-10-21
1866,cute swear ahh yuwin heartttt mark get closer hyuck come ur soulmate waiting stop shy luwooo yess finally lucas jungwoo heart,2020-10-21
1867,markhyuck yuwin luwoo 1 episode ahhh,2020-10-21
1868,yuwin luwoo mark third wheel,2020-10-21
1870,deserve love,2020-10-21
1871,whipped winwin shows,2020-10-21
1872,alternative title love hexagon ft lucas loves winwin taeil yuta loves mark yuta jungwoo haechan loves taeil haechan lucas,2020-10-21
1873,thank 10 episodes love much,2020-10-21
1875,way mark stares yuta,2020-10-21
1876,cute,2020-10-21
1878,sm marketing dead ships,2020-10-21
1879,oh god finally winwin yuta longing long interactions,2020-10-21
1880,love sm,2020-10-21
1881,petition yuwin awz bros szn2,2020-10-21
1884,today found 127 song called sun moon,2020-10-21
1885,mark everywhere,2020-10-21
1888,literally one yuta co founder entering hugs mark haechan lying,2020-10-21
1892,absksbxkw sm please doyoung jaehyun teayong kavxoakw please ultimate love triangle,2020-10-21
1894,way missed yuta winwin closeness,2020-10-21
1896,haechan feel love air could say live person lives know ships haechan welcome group loves cheers winwin,2020-10-21
1897,confirmed everyone whipped winwinie,2020-10-21
1898,see change winwin since wayv saw mature sure 127 notice love members language obstacle sometimes see unconfortable proud still cute baby want adopt,2020-10-21
1900,mark everywhere love,2020-10-21
1901,taeil exposing yuta imma drag mans career,2020-10-21
1902,everybody giving attention love winwin winwin meh haechan jungwoo part club even jw nothing came sit winwin today suddenly got,2020-10-21
1903,2 34 love husband,2020-10-21
1904,okay imagine get winwin dancing w 127 weekly idol random dance play something,2020-10-21
1906,telling yall made winwin lover group without ten greatly offended,2020-10-21
1907,join fanclub,2020-10-21
1909,feels like episode last episode bcz sun moon never say goodbye endㅠㅠ true miss show mucht,2020-10-21
1917,cutest,2020-10-21
1918,nct yuwin shipers 8 21 minutes,2020-10-21
1922,yuwin yumark shippers gtfo,2020-10-21
1924,basically nct 22 member winwin fanboy club,2020-10-21
1926,sun moon seriously best show ever miss much get smiling moon taeil moon like one videos,2020-10-21
1928,saw winwin jungwoo sitting next others expecting see taeyong arrive sit loves much adore seeing taeil implying yuta cheating mark must see,2020-10-21
1929,im part win win fan club,2020-10-21
1930,question winwin ship much members love winwin 3,2020-10-21
1931,taeil stirring love triangle x,2020-10-21
1932,omg,2020-10-21
1933,yuwin back,2020-10-21
1934,point show really called sun moon mark lol hahahaa guested four times ahahaha,2020-10-21
1936,jungwoo falling next lucas 2020 edition,2020-10-21
1939,jungwoo falls haechan hahahahaha lucas hahaha mark hahaha taeil hear sum yuta hear sum one helps,2020-10-21
1941,ive waitin,2020-10-21
1942,heart broken yuwin yuta words side taeil loyal winwin even w 2 missing yrs really hope yuwin would celebrate birthday together like,2020-10-21
1943,love,2020-10-21
1944,gayest episode even complaining,2020-10-21
1947,beautiful hope future,2020-10-21
1951,mark always every episodes,2020-10-21
1953,winwin deserves love world precious unique,2020-10-21
1955,hope yuwin back members love winwin,2020-10-21
1956,cannot believe ongoing joke winwin multiple lovers became reality nct scares omg,2020-10-21
1957,lookin forward sun moon episodes love tandem style interview hahahahha,2020-10-21
1958,imagine filming back back,2020-10-21
1960,kdrama,2020-10-21
1964,truth became nctzen watching random videos never understood love winwin much watched nct life seasons realized winwin really adorable remember orange nimon cross ugghh much love cute kinda innocent even back makes wanna protect cost looked fragile probably cause know speak korean properly back lika soft marshmallow wanna hug protect learned love winwin well wanna keep pocket visual joke,2020-10-21
1965,glad see even nct accepted everyone loves winwin,2020-10-21
1966,still believe subs real,2020-10-21
1967,one love winwin like nct,2020-10-21
1969,jaehyun sure cause winwin heart,2020-10-21
1970,thank u sun moon united yuta winwin,2020-10-21
1971,yuwin together feel happy see together cute friendship,2020-10-21
1974,amount ships episode huge yuwin taewin yumark markhyuck luwoo hyuckil markwoo luwin damn sm knows everything guys,2020-10-21
1976,let honest whipped,2020-10-21
1977,yuta winwin married u cannot deny nct127 celebrate marriage period,2020-10-21
1978,save best last love themmmm,2020-10-21
1980,taeil love winwin never changed,2020-10-21
1981,ohhh c mon man v,2020-10-21
1982,seems mark really likes visiting sun moon haha,2020-10-21
1984,real members squad kun ten lucas three ones feels comfortable also receives love whoever follows winwin knows 3,2020-10-21
1985,hyuck sentimental yuta love mark cause jelly,2020-10-21
1986,video go history long live winwin fanclub,2020-10-21
1988,jaehyun somewhere unbothered confident end day winwin orange lemown cross heart,2020-10-21
1989,number times mark appeared number sub unit group im ded,2020-10-21
1991,always enjoy talk show fun,2020-10-21
1992,true winwin bit different manly like yuta said think feisty cracked environment wayv makes grow hahahahaha,2020-10-21
1993,coming video right _right _,2020-10-21
1994,winwin poster boy playing hard get goes show ignore everyone love,2020-10-21
1995,feel tension mark winwin,2020-10-21
1996,okay winwin fanclub,2020-10-21
1997,theyre winwin stan,2020-10-21
1998,forgot best duo jaehyun orange win win lemon cross,2020-10-21
2000,another video mark laughing smiles,2020-10-21
2001,yuwin freaking missed remember days even last day without watching yuwin moment,2020-10-21
2002,yuwin drought finally ended,2020-10-21
2003,im going tell chenle mark appeared 4 times,2020-10-21
2004,whole episode dedicated winwin stannnnnnn,2020-10-21
2005,talk abt mark lee literally appeared 4 times show like,2020-10-21
2006,yess baby winwin deserves world,2020-10-21
2008,ten part winwin lovers wheres lol,2020-10-21
2009,sm feeding us yuwin propaganda _ leave aloone,2020-10-21
2013,fall love winwin time,2020-10-21
2015,believe dong sicheng supremacy,2020-10-21
2018,last t_t,2020-10-21
2020,yuwin reunite,2020-10-21
2023,0 56 jungwoo trying cute winwin main charcter haha funny,2020-10-21
2024,melted episode wkwkwkwk yuta real badboy hhhhh,2020-10-21
2027,2 47 tea spilled,2020-10-21
2030,episode hilarious omg way even started jungwoo antics crying love boys,2020-10-21
2031,6 51 crush,2020-10-21
2032,0 17 taeil sun moon sounded perfect fluent,2020-10-21
2033,hyuck exposing yutas true love mark,2020-10-21
2036,love taeil still chemistry winwin,2020-10-21
2037,yuta moved taeil loyal one,2020-10-21
2038,jungwoo falls back seat everyone else comment,2020-10-21
2039,wish video longer peak comedy,2020-10-21
2041,winwin deserves love world,2020-10-21
2042,would loved video much everything used want nct tbh genuinely believe members love much denying single bit promise way sm markets winwin yuta moreso winwin case sit right saw tweet watching video yuta winwin mistreated marketed members honestly complex topic really wanna start talking talk hours upsetting yuta previously winwin ult biased sm treat members equally idk maybe dramatic like way sm manages nct,2020-10-21
2043,wow episode special especially winwin xd,2020-10-21
2044,sign group,2020-10-21
2045,mighty chittaphon leechaiyapornkul,2020-10-21
2046,best episode ever,2020-10-21
2047,idk winwin always special place heart hahaha okay,2020-10-21
2048,sorry mymy yuw winista h hea heart n alive ha happy,2020-10-21
2050,love aware nct ships,2020-10-21
2051,look cute,2020-10-21
2052,markhyuk shippers crying corner forgot us,2020-10-21
2053,omggg happy yuwin finally interaction,2020-10-21
2055,yuwin heart take,2020-10-21
2056,even mins im already cry laughing jungwoo u cute,2020-10-21
2057,last eps noooooo,2020-10-21
2060,next winwin jaehyun please 97l,2020-10-21
2061,one talking baby jungwoo fell 0 55,2020-10-21
2062,well see interact know yuta feels weird seeing winwin since 2 years winwin moved dorms take time get used eachother feel like missed eachother cute seeing winwin back 127 like feels like long glad loved appreciated like deserves,2020-10-21
2064,bucin bucin winwin,2020-10-21
2066,sun moon many times wanna come corner show mark yes,2020-10-21
2069,love whipped cute lmao,2020-10-21
2070,huh favorite show,2020-10-21
2072,winwin korean surprisingly improved lot spending time wayv members instead lol 127 winwin used know talkative korean cute accent improved lot like probably wayv members also learning korean winwin gradually improved,2020-10-21
2074,fun fact nct nctzens stalker lol know nctzens comes spoiled fandom,2020-10-21
2075,127zen let cry together,2020-10-21
2076,one ignore winwin winwin lovable anyway keep seeing mark every episode hahahaha fave guest channel congrats first win nct u make wish fighting nct 2020,2020-10-21
2077,taeil yuta u forget n fall love mark guys mind nct things,2020-10-21
2078,month dropped taeil exposed yuta,2020-10-21
2079,miss yuwin much fav ship,2020-10-21
2082,oke episod luwoo yuwin,2020-10-21
2083,yuwin realll,2020-10-21
2084,winwin back yuta yeeted mark,2020-10-21
2086,need winformation,2020-10-21
2087,jungwoo literally fell head heels winwin,2020-10-21
2088,nct whipped winwin 8 minutes straight,2020-10-21
2089,sweet,2020-10-21
2090,another day another leg hold,2020-10-21
2091,believe subtitles real xd love kind content,2020-10-21
2094,everybody adoring fanclub reunion winwin e taeil real mvp,2020-10-21
2095,got nct members including new ones make episode everyone loves winwin,2020-10-21
2097,put winwin back nct127,2020-10-21
2098,winwin going pushing away yuta taeil loving attention character development idk,2020-10-21
2099,yuta winwin comeback omg cry precious,2020-10-21
2100,everyone whipped winwin,2020-10-21
2101,possible love sun moon,2020-10-21
2106,winwin tired omg,2020-10-21
2107,ps taeil included,2020-10-21
2108,best show ever,2020-10-21
2109,0 54 look jungwoo lucas lol,2020-10-21
2110,mark never leaves chat lol,2020-10-21
2111,please make unlimited episodes,2020-10-21
2112,love content soooo much,2020-10-21
2115,btw jungwoo much pretty handsome,2020-10-21
2116,sek sek opo iki,2020-10-21
2117,jungwoo winwin relationship cute soft seems like know well hopw get intract two babies together future winwoo bffs,2020-10-21
2118,winwin love youoooooo really soooooo cute,2020-10-21
2119,deserve love yes dong sicheng yes u u deserve love happiness world,2020-10-21
2120,learned today everyone whipped sicheng damn well,2020-10-21
2121,one talking taeil kissing winwin instead hugging like old times indeed,2020-10-21
2122,haechan letting ship sail,2020-10-21
2124,know jaehyun winner winwin love period,2020-10-21
2125,seeing winwin seeing changmin tvxq,2020-10-21
2130,way jungwoo fell beginning completly flat bacc,2020-10-21
2132,7 40 hyuck laugh cute omg,2020-10-21
2133,yes happy winwin leader,2020-10-21
2135,kpop group accept ships casually,2020-10-21
2137,actually interesting tho felt like watching drama,2020-10-21
2139,0 24 yuwin calm freaking eps started,2020-10-21
2140,0 57 sorry let leave haechan laugh time stamp,2020-10-21
2141,omg hate self keep waiting pointless context funny show,2020-10-21
2143,appreciate good chemistry sun moon really worked hard also love winwin,2020-10-21
2145,let real nct one big winwin fan club,2020-10-21
2146,episode hyuck exposing everybody,2020-10-21
2147,waiting forrrrr winwin lover group,2020-10-21
2149,oh exposing,2020-10-21
2150,next episode jeno yangyang mark hendery,2020-10-21
2152,2 33 taeil calling yuta,2020-10-21
2153,still believe actually discussed yuwin yumark,2020-10-21
2155,really wish could see members reaction,2020-10-21
2157,sun moon get enough mark lee love see,2020-10-21
2158,gay love,2020-10-21
2159,many love affair group totally mess lol,2020-10-21
2160,jaehyu heart broke many time dont know believeveve,2020-10-21
2161,tail yuta domt winwin mark tttttttt,2020-10-21
2162,help sjsjsj haechan jungwoo still,2020-10-21
2163,whole episode everyone loves winwin love mentality,2020-10-21
2164,want end,2020-10-21
2165,actually cant believe exists complaining celebrating,2020-10-21
2166,winwin youta tail feel soooo muche love air,2020-10-21
2167,watched yet comments killing kinda scared,2020-10-21
2169,winwin became man yuta changed mark still cutie pie still know winwin manly side attractive turned showing attention lil comedisn devil blame wayv hahaha,2020-10-21
2170,favourite episode sun moon heartwarming,2020-10-21
2171,nct got hoes back stan winwin,2020-10-21
2173,stating fact gonna falling love winwin anyway way jungwoo describing winwin lol winwin scorpio cutely ignoring members love,2020-10-21
2174,jaehyun oh see,2020-10-21
2175,okay next eps renjun lover group,2020-10-21
2177,moon taeil forever maknae cracking till end,2020-10-21
2179,one atlking abt little noise haechan made start,2020-10-21
2181,winwin yuta work hard make many greater memories haechan heartwarming beautiful hear heartwarming beautiful hear everyone heartwarming beautiful hear jsjsjsjsjjs peace 3,2020-10-21
2184,seeing winwin 127 members soooo heart warming cry corner,2020-10-21
2185,0 53 jungwoo weird love,2020-10-21
2187,stop replying intro cute,2020-10-21
2188,member winwin lover group soul,2020-10-21
2189,feel like im gonna scream sun moon everytime greet someone lmao,2020-10-21
2190,sm winwin harem group everyone loves winwin also sm idk tf winwin lines winwin idk means,2020-10-21
2191,ima need second season asap,2020-10-21
2192,imagine nct u unit winwin lovers sicheng sing love winwin winwin houseeeeeee,2020-10-21
2193,aint winwin,2020-10-21
2194,winwin h nct sweetheart,2020-10-21
2196,one else fucking scream saw lineup sm seriously gave us winwin harem im stressed heck,2020-10-21
2197,faviourite thing ever,2020-10-21
2198,oh mai gahd cutest interview ever everyone loves winwin knows,2020-10-21
2199,6 50 looking respectfully,2020-10-21
2200,winwin lovers group wrong includes ten jaehyun taeil edit realized forgot taeil mc lol hahaha,2020-10-21
2201,winwin soooooo cute,2020-10-21
2202,know one wait episode jaehyun,2020-10-21
2203,finally yuwin back geez help crying,2020-10-21
2204,one talking taeils cake lmfaoo im sorryy,2020-10-21
2205,one gonna talk fact last sun moon still need whole 00 liner including shotaro 01 liner happened,2020-10-21
2206,hyuck yuta feel mark real love mark nervous laughter babe nooo hyuck go yuta need mark hyuck welcome sun moon yuta come baby taps mark head,2020-10-21
2209,hae chan taeil roommates day would like see love nct,2020-10-21
2210,waiting moment long thank sun moon lmao love yuta show love winwin special,2020-10-21
2212,whoever comes contents definitely needs pay raise,2020-10-21
2213,whoever thought idea bringing winwin lovers group needs raise tbh nct could included cos swear everyone whipped,2020-10-21
2214,content nct make im love,2020-10-21
2216,heart full,2020-10-21
2218,feel like crying watching winko speaking korean since seen journey knowing words speaking straight sentences,2020-10-21
2219,winwin charm like cat explains taeil loves much,2020-10-21
2220,winwin literally look done lmaaooo,2020-10-21
2221,best show eeeever,2020-10-21
2222,welcome winwin protection squad fanclub fanbase within nct,2020-10-21
2224,hyuck picking lele laugh uwu,2020-10-21
2226,winwin existing nct 𝒔𝒊𝒎𝒑,2020-10-21
2227,go nct triangle love dramas,2020-10-21
2228,trust people love winwin,2020-10-21
2229,2 20 anything said winwin back flashbacks yuta said made winwin say loud girl characters lines japanese anime,2020-10-21
2230,winwin lovers episode near death experience,2020-10-21
2231,long time yuta seemed really happy idk whether winko nct2020 yuta seemed cheerful pretty smile mischievous towards mark affectionate towards ten really happy yuta even last v live seemed still looked happy dreamies especially uri zhong chenle sm yuta ship push ships let shine tremendous talents nct2020 shines beautiful voice,2020-10-21
2232,mark everywhere hahaha,2020-10-21
2234,knew wanted yo mark tell us twitter,2020-10-21
2235,episode still think missing point ten club really,2020-10-21
2236,haechan literally exposed yuta im dying,2020-10-21
2237,nctzen youtubers creating hundreds nct whipped winwin videos nct destroy whole career,2020-10-21
2238,winwin breathing whole nct talented brilliant incredible amazing show stopping spectacular never totally unique completely ever done unafraid reference reference put blender shit vomit eat give birth,2020-10-21
2240,haechan yuta love winwin feel cute yuta love mark real love,2020-10-21
2241,winwin one mysterious dark guy wattpad novel everyone attracted n gets,2020-10-21
2242,happy winwin yuta reunited long,2020-10-21
2243,comments make want bang head wall,2020-10-21
2244,winwin talks feeling first like understand people giving much love deserve winwin,2020-10-21
2245,taeil saying yuta forgot winwin fell love mark accuracy,2020-10-21
2246,mark pro debuter pro feature guy featuring almost jcc videos featuring 4 times sun moon chenle yelling somewhere,2020-10-21
2249,everyone saying want winwin ship yes whole point show funny taken seriously showing us nct fandom jokes ships etc done jokingly way know talk want see literally one teddy bears also know want baby stop part2 taeyong ten together like next surprised see one coffee drinkers mean thats seen funny talk please think things enjoy quality content keep feeding us,2020-10-21
2250,jungwoo flipped tho,2020-10-21
2252,attentionokay hopefully got attention lmfaoo yall go vote nct idolchamp far barely winning another group could lose spot day let make boys happy make win also vote apps,2020-10-21
2253,wishing winwin solo interview pack 4 men,2020-10-21
2256,pfttt loll marks,2020-10-21
2257,winwin fanclub,2020-10-21
2258,proof everyone loves winwin,2020-10-21
2259,winwin voices fancy,2020-10-21
2260,love much,2020-10-21
2262,official wants join winwin lovers club,2020-10-21
2264,aww last episode fun series hope haechan taeil get sometime,2020-10-21
2265,winwin deserve love worldㅠㅠ,2020-10-21
2266,love nct especially taeyong first bias boy groups,2020-10-21
2267,name bucin winwin club,2020-10-21
2268,topic need mention orange chair went inflated deflating people sitting worked hard chair,2020-10-21
2269,funny sehhsbdhehs winwin lover group sjxuruwjshsb,2020-10-21
2271,jaehyun erasure anyway winwin deserves love sweet talented give deserves sm,2020-10-21
2272,jungwoo bored sat,2020-10-21
2273,okay declare sun moon best thing youtube rn,2020-10-21
2274,wait whatttt last ep love sun moon t_t,2020-10-21
2275,really upsetting sm give winwin many opportunities course lovable adorable whole visual artist excels chinese dance sm begged give give lines screen time center positions acting opportunities add,2020-10-21
2277,winwin finally back nct,2020-10-21
2281,seriously couples choose sun moon smart lovely,2020-10-21
2282,winwin king,2020-10-21
2283,8 min vid nct breaking yuwin stans hearts,2020-10-21
2284,next people go mark lovers parent line johnny doyoung taeyong kun jaemin ten,2020-10-21
2286,winwin jungwoo look cute together uwu,2020-10-21
2288,let honest small selection winwin fanboys least got thoroughly whipped ones though,2020-10-21
2289,nctzen waiting winwin fandom presidents reunite honestly us boys love winwin precious dong si cheng,2020-10-21
2291,love triangle yuta mark winwin,2020-10-21
2293,love episode much hahahha,2020-10-21
2294,winwin cutest person universe,2020-10-21
2295,episode summarization happy nct czennies sicheng back,2020-10-21
2299,deserve love winwin s2s2s2s2s2s2s2,2020-10-21
2300,yuta trouble winwin mark place,2020-10-21
2301,finally yuta winwin little sad yuta mark lucas go middle episode help,2020-10-21
2302,apart winwin lover club,2020-10-21
2303,winwin,2020-10-21
2304,bro cute like make mark host already man every episode anyway,2020-10-21
2305,winwin love lives finally made nct 2020 appearance,2020-10-21
2306,love friendships 3 heart also lucas smile cute,2020-10-21
2307,video winwin love group shows lots support yuta hugs mark,2020-10-21
2308,wait everyone appear already,2020-10-21
2309,mark loves show lmao,2020-10-21
2310,sun moon lover group 7 nct everyone whipped winwin,2020-10-21
2311,winwin precious omg happy likes appreciate ones loves lots,2020-10-21
2312,since video winwin center universe love letter winwin dear winwin love talented hard working articulate funny handsome graceful dancer beautiful voice top may seem cold others first nice warm personality always cheer definitely achieve personal goals dreams sure love wayzenni,2020-10-21
2313,love hyuck laugh stay always happy fullsun 3,2020-10-21
2314,97liners outside sm heart eyes jaehyun jaehyun seem reciprocate everyone nct adores winwin much winwin reciprocate yet put jaehyun winwin together stop smiling sweet lovely together previous jaewin eyes,2020-10-21
2316,editings nct videos sooooo point love cute faces comments hahahah makes diference,2020-10-21
2317,today show yuwintaeil luwoo couple markhyuck lol even know ships,2020-10-21
2318,gave predicting next guest chaos concept totally love,2020-10-21
2320,awwwwwwww,2020-10-21
2321,wtffffffff u sure fanmade video,2020-10-21
2322,gemoy gemoy,2020-10-21
2323,tea sis,2020-10-21
2325,jungwoo quite literally fell winwin,2020-10-21
2326,made happy seeing winwin yuta together,2020-10-21
2327,0 24 0 36 one yuta claimed,2020-10-21
2328,seems haechan given thought yumark relationship able describe much accuracy,2020-10-21
2330,must say watch also fell inlove winwin,2020-10-21
2331,really believe markhyuk yumark yumarkwoo yuwin taeilwin luwoo taeilhyuk one frame,2020-10-21
2332,seen lot comments twitter saying yuta reduced ships attention guys friends members make happy keep lonely world bad thing happy every ship fine long respectful respect yuta well,2020-10-21
2333,last episode sun moon want mooore,2020-10-21
2335,heaven yuwin shippers im bout cry eyes outtt,2020-10-21
2337,sm gives sicheng lines haechan wow voice everyone hear sweet czennie yasss sm take hint give lines,2020-10-21
2338,cute lucas nothing say enjoy leave,2020-10-21
2339,fact nct honest literally discussing shipps everyone see,2020-10-21
2340,haechan winwin lover group yuta hugs mark,2020-10-21
2341,yuta winwin together,2020-10-21
2343,question back nct127,2020-10-21
2344,winwin literally heather,2020-10-21
2345,good day winwin ult stan,2020-10-21
2346,please make yuwin birthday party,2020-10-21
2347,winwin became much confident speaking korean remember old videos always nervous talk,2020-10-21
2348,whenever yuta speaks mark face back cracked,2020-10-21
2349,nct deadass made group members whipped winwin actually anymore,2020-10-21
2350,image know,2020-10-21
2352,czennies drama series absolutely love,2020-10-21
2353,love went exposing,2020-10-21
2354,rumor true winwin girlfriendssss,2020-10-21
2356,last episode hope season 2 love show much,2020-10-21
2357,like heaven love,2020-10-21
2358,everyone obliged go watch lovely cover appreciate winwin ten talent,2020-10-21
2361,cade ten desse time de ww stan,2020-10-21
2362,free yuta free winwin sm hate,2020-10-21
2363,mark gaze yuta talking winwin hurt much,2020-10-21
2364,winwin simps,2020-10-21
2365,alternative title winwin bucin,2020-10-21
2366,mark gaze yuta talking winwin hurt much,2020-10-21
2367,really put yuta tough spot,2020-10-21
2368,hwaaa cant stop smile watching huhuhu finally see yuta winwin yesss yutaa baby already grown hshshshshs jadi kangen nct life hshshahshs,2020-10-21
2370,3 43 look marks face dead,2020-10-21
2371,think winwin grown skinship anymore yuta like like awkward bro rn say yuta really mark sad obviously see episode like,2020-10-21
2372,want end gooood,2020-10-21
2373,alternative title whipped winwin club,2020-10-21
2375,let honest n nct stands never ending love winwin,2020-10-21
2376,7 08 need change personality everyone different way expressing precious,2020-10-21
2379,3 23 lmao jungwoo reaction mine like winwin finally accepted love thrown like yup heaven keep coming shkshkjshfkjs,2020-10-21
2380,yuta fakboi parah,2020-10-21
2381,ten one awww awww winwin hehe btwwww one wants ten jaehyun mark johnny,2020-10-21
2383,omg finally yuwin back,2020-10-21
2384,taeil winwin bromance absolute best xd,2020-10-21
2385,wish sm stops trying separate winwin 127 important part 127 wayv others promote one unit stop trying erase anyone see much members love,2020-10-21
2386,hi sun moon please invite 도놀모 aka tease doyoung gathering,2020-10-21
2387,3 03 lmaoooo haechan right say yuta duality winwin vs haechan explaining difference yuta loves winwin vs mark makes much sense lmao,2020-10-21
2389,fact waiting reunion long finally happening sm perhaps live see another day,2020-10-21
2390,moved see togetherness yuta winwin,2020-10-21
2391,2 47 haechan yuta loves winwin feels cute way yuta love mark real love yuta laugh smiled nodded head omg yuta agree even youngest member appreciates haechan yutamark shipper tell like moment yutmark,2020-10-21
2392,name today episode everyone whipped winwin including,2020-10-21
2393,come sister wives,2020-10-21
2396,loool poor haechan double threatened soulmate,2020-10-21
2398,sure would love see yuwin harem content right saying,2020-10-21
2399,surprised ep members love winwin,2020-10-21
2400,winwin great way need change one never apologize,2020-10-21
2401,love whole episode winwin everyone loves winwin love deserves love sicheng,2020-10-21
2402,winwin always loved people supporting wherever goes angel,2020-10-21
2403,3 22 proof jungwoo hanging mark waaay much,2020-10-21
2404,episode must named flirting winwin 8 21 min,2020-10-21
2405,title clarification love triangle yuta winwin mark,2020-10-21
2406,theyre really unravelling winwin love triangle camera cant,2020-10-21
2407,guess one 100 dislikes others nct members also winwin fanboys like renjun jaehyun,2020-10-21
2408,haechan know fandom really well mean love triangle yuta winwin mark absolutely nctzens joke ajshjakskj nct really watching us,2020-10-21
2409,everyone waiting episode without knowing lol,2020-10-21
2411,dont even ship breaks like best friend met long finally meet might already people importang dont recognize thats sad,2020-10-21
2412,winwin jungwoo friendship precious,2020-10-21
2413,jungwoo prettyy love,2020-10-21
2414,agree sun moon every human purely exists winwins existence thats fact,2020-10-21
2415,winwin lovers lol love sun moon best series,2020-10-21
2416,mark 4th episode hahah,2020-10-21
2417,video conversation actually happened feel like fever dream,2020-10-21
