,text,date_published
890,thank sm want see luwoo bad lucas jungwoo,2020-09-30
891,rip ears stupid still earphone chenle haechan peacock voice aigooo kkamjagiyaa,2020-09-30
893,0 39 chenle special way converts everyone around caretaker baby kun original nct older brother dad figure t______t honestly taeil part teddy bear vocal tone line well wait hear beautiful vocals home,2020-09-30
895,haechan cutie,2020-09-30
896,cannot get charming handsome kun excited see comeback,2020-09-30
898,kun hugged lele beginning im soft,2020-09-30
899,kun acting like mother covering chenle mouth,2020-09-30
900,kun green hair,2020-09-30
904,screamed back chenle roasted haechan,2020-09-30
907,chenle spoiled look acts towards hyungs ges baby behavior,2020-09-30
908,nct culture trying show talent another member better first try,2020-09-30
909,actually hope kun taeyong leader okay cuteeeeeeeee,2020-09-30
917,iam fallin love haechan,2020-09-30
919,think next episode 00 lines yet hihihi,2020-09-30
921,lovely seeing interaction chenle kun omgggg cute,2020-09-30
924,alternative title chenle dissing haechan kun 6 minutes,2020-09-30
925,haechan aegyo,2020-09-30
927,chenle white,2020-09-30
928,haechan teddy bears cuter us beg differ,2020-09-30
932,lol must thunderstorm outside flashing,2020-09-30
933,go nct making content based czennies jokes,2020-09-30
934,intro always gets love,2020-09-30
936,chenle haechan imitating peacock like _ better _ people,2020-09-30
937,sure wayv part nct well guess kun said annyeonghaseyo nct kun imnida ya answer wayv sub unit nct,2020-09-30
939,kidding teddiest moon taeil teddy bear team hahhaa,2020-09-30
942,want sungchan shotaro next guest sun moon,2020-09-30
944,nct kun make cry wait officially debut later waiting comeback nct come bringing kids wayv amount happiness got participate nct2020 kun fighting always support u adore cute smiley dimple,2020-09-30
945,moon taeil cutest take eyes,2020-09-30
946,almost everytime see someone try sit banana chair fall lol,2020-09-30
948,yesterday watch dream cooking vlive kun chenle baby kun kun let anything wants want see interaction future,2020-09-30
949,one chenle every minor inconvenience jisung pwark please need friendship like chenji,2020-09-30
950,way kun said chenle wgu hair like cabbage cabbage hair sends lmao,2020-09-30
951,every episode nct daily go stream kick,2020-09-30
952,wanted say since ep 1 felt stupid gonna say ncttubbies,2020-09-30
956,love haechan taeil,2020-09-30
959,love much,2020-09-30
960,_sm really giving us content want progress_ claps aggressively,2020-09-30
962,haechan still pudu lol pudu emoji teddy bear,2020-09-30
963,kun introduced kun nct also said nctzens please stay excited yesssss nct kun nct kun nctzen dolphin lele,2020-09-30
964,haechan see stars yes 5 stars haechan taeil kun chenle missing star jisung,2020-09-30
965,woah chenle come long way korean look helping kun everything,2020-09-30
966,one talking number flash appear video cause photoshoot happening time,2020-09-30
967,stan since 2018 almost makes teary eyed,2020-09-30
968,every shows nct wayv like medecine healing 사랑해,2020-09-30
969,chenle kun together gives life,2020-09-30
971,ears died chenle haechan started screaming rip earphone users,2020-09-30
972,son hermosos,2020-09-30
974,nct daily literally giving us daily updates boys uwu happiest,2020-09-30
976,alive taeil kun content,2020-09-30
979,moon version,2020-09-30
980,chenle may say hes good aegyo hes naturally adorable lol,2020-09-30
981,first time heard kun speaking korean long think good getting better,2020-09-30
983,kun really handsome really oh gosh love,2020-09-30
984,nobodys going talk cute kun chenle beginning,2020-09-30
985,really miss kun dream,2020-09-30
989,like cus short,2020-09-30
990,haechan fluent two languages korean aigyo,2020-09-30
991,fullsun teddy bears look better us similar sense irritation hahahah,2020-09-30
993,kun talking voice pretty,2020-09-30
994,ohhh cute,2020-09-30
995,idk found cute sweet kun looked back said bye bye taeil looks says byeeee,2020-09-30
996,duration short want moreeee pls,2020-09-30
997,03 28 haechan pudu,2020-09-30
998,chaotic interview talking animals look like lol,2020-09-30
999,쿤 진짜 볼때마다 수호생각남 whenever see kun reminds suho,2020-09-30
1000,two bias kun chenle loving sun moon interviews,2020-09-30
1003,haechan getting karma dream maknae line,2020-09-30
1004,legit filmed sun moon interviews one day,2020-09-30
1005,knew sounded like dolphin,2020-09-30
1006,teddy bears team big yes think jungwoo group considering much love spreads team much love pinch cheeks neck lol,2020-09-30
1007,wait minute 96 liners mice pigs 95 liners pigs,2020-09-30
1009,happy see kun chenle together really excited nct2020 hope see lot diversity groups,2020-09-30
1010,four common shocking vocals,2020-09-30
1012,chenle haechan aaaakkkh aaakkh aaakkh imagining 23 members gather around,2020-09-30
1013,wait see sun moon talk show lol,2020-09-30
1014,woah four match well love taeil haechan hosting style,2020-09-30
1016,show like forever,2020-09-30
1018,show meaning existence,2020-09-30
1020,waiting 00 line,2020-09-30
1022,think time would 96 line,2020-09-30
1024,nct daily channel keeping alive,2020-09-30
1025,sun moon great show,2020-09-30
1026,love hair,2020-09-30
1027,really cute eldest korean member one younger korean member host show eldest chinese member youngest chinese member guest,2020-09-30
1028,complaint sun moon show needs longer watch day,2020-09-30
1029,chenle grown lot look almost size kun god missed haha chanle cute ways scream like haha haechan trying imitate hahaha excited see nct 2020 like want meet new members nct 2020,2020-09-30
1030,chenle really confident savage positive person really feel comfortable call jisung casually love yes free chenle,2020-09-30
1031,want nct 2020 halloman party yuwin birthday,2020-09-30
1033,honestly way haechan included infamous pudu fans donated called convo animals cutest soon said pudu hoping would tell story heart went nct bestest boys,2020-09-30
1034,think members waiting behind cameras,2020-09-30
1035,show suddenly turning zoo,2020-09-30
1036,chenle bear still dolphin btw really cute,2020-09-30
1037,dying peacock noises lmao im class laughing like crazy person help,2020-09-30
1038,love love love love haechan long curly hair suits sooo well,2020-09-30
1040,happy 3million subscribers,2020-09-30
1041,chenle instigator,2020-09-30
1042,haechan cute,2020-09-30
1044,debuted kun nct daily channel die peacefully,2020-09-30
1048,know teddy bear group existed sounds right,2020-09-30
1049,talk fact could strong vocal unit,2020-09-30
1050,everyone agree moon taeil cutest bear,2020-09-30
1055,1 49 screenshot,2020-09-30
1057,one chenle calling boyf mean bestfriend knows cute,2020-09-30
1058,chenle calling jisung chenji chensung,2020-09-30
1059,chenle literally ask nct dream members peacock haechan knows peacock came haechan radio yet person chenle always calls 4 34,2020-09-30
1060,kun really glowed still remember 2018 looks cute mean still cute even good looking thats even possible,2020-09-30
1061,one even doyoung haechan leave,2020-09-30
1062,first reading moon whaaaat moon 0 127 seconds later oh woaw yeah course bc fact 2 important moons surrounding,2020-09-30
1063,adorable pleaseee teddy bear amazing vocals line superior way talked animals similar omg peacock conversation jfjdjd loved aaaa beginning kun hugging chenle devastated heart soft,2020-09-30
1064,4 34 another scene jisung close friend,2020-09-30
1065,praying winwin jaehyun guest together,2020-09-30
1066,imagine talked kun cooked nct dream haechan almost burnt place,2020-09-30
1068,god chenle loves kun much,2020-09-30
1069,mother son reunited,2020-09-30
1074,moon sky best cutest moon ever saw,2020-09-30
1075,chenle은 항상 지성이 필요하므로 분리되어서는 안됩니다 chenle always needs jisung separated,2020-09-30
1076,really interesting combokun sooo soft love overflowing vocalist talent,2020-09-30
1082,already 5 seconds argument happens,2020-09-30
1085,chenle think penguins cute haechan definitely look like penguin even one minute yet haechan pudu super cute chenle must look like taeil kun nervous laugh bcs afraid fight poor hyungs,2020-09-30
1086,curious photoshoot,2020-09-30
1087,need 6 minutes pleaseeeeeee,2020-09-30
1088,one talking handsome kun perrrrfect,2020-09-30
1089,chenle low key roasting chenle lol,2020-09-30
1091,okey wathcing video high volume chenle suddenly scremed 4 56 ears,2020-09-30
1092,lost count many times people cover chenle mouth stop talking,2020-09-30
1094,way haechan always spoil chenle almost changing mc making sure inlude dolpin nickname suggested im tooooo soft,2020-09-30
1097,please never separate chenji theyre pair,2020-09-30
1098,seriously kun wrecker soooo handsome smile omg,2020-09-30
1099,squishy jelly indeed agree dear nct editor,2020-09-30
1100,please confused jisung,2020-09-30
1103,love everyone close chenle end target boldness note let fair actually four bears video edit clarify meant,2020-09-30
1104,chenle love,2020-09-30
1105,awww haechan knows pudu adoption,2020-09-30
1106,haechan telling chenle kun pudu called donghyuck honey called haechan,2020-09-30
1107,sometimes think stanning zoo instead kpop group,2020-09-30
1108,cute,2020-09-30
1111,became excited saw chenle became crazy zhong chenle,2020-09-30
1116,clicked video got 4 minute superm one ad best ad ever,2020-09-30
1117,chenle handsome waiting doyoung sun moon cant wait doyoung haechan moment haha,2020-09-30
1118,heard kun ge speaking korean,2020-09-30
1119,thought episode gonna mom son theme,2020-09-30
1120,swear love haechans humor,2020-09-30
1121,still waiting winwin jisung moment,2020-09-30
1122,2 33 boy know questioning,2020-09-30
1125,passed peacock competition,2020-09-30
1129,imitating crows peacocks lol,2020-09-30
1130,whole interview lele bickering hyuck,2020-09-30
1131,chenle baddest bitch,2020-09-30
1142,jisung ah chenji adorable like twins actually inseparable,2020-09-30
1145,camera roll chenle ok time suffer,2020-09-30
1146,one single soul chenle jisung ah cries melts uwus,2020-09-30
1147,chenle like taeil hyung chenle,2020-09-30
1149,four members good voices,2020-09-30
1150,one haechan chenle communicating peacock calls,2020-09-30
1151,comes notification thought chenle jaehyun overall image really looks alike,2020-09-30
1153,chenle dissing skill keep improving day day,2020-09-30
1154,telling chenle never going let anyone beat imitating sound peacock dolphin ok,2020-09-30
1157,fave concept far,2020-09-30
1158,think haechan caught flu,2020-09-30
1160,think love even,2020-09-30
1161,chenle really called jisung still helping korean knows chenle always means heart also funny chenle acts like hates jisung literally live without love also haechan chenle bickering funny love dream much,2020-09-30
1162,love kun,2020-09-30
1163,wheres johnny gomdori,2020-09-30
1164,favs kun chenle,2020-09-30
1166,kun eomma happy see u baby chenle,2020-09-30
1168,think changing bias nth time kun,2020-09-30
1169,summarize episode,2020-09-30
1171,haechan right indeed group amazing vocalist,2020-09-30
1172,let dad come along son,2020-09-30
1173,awww haechan brought pudu,2020-09-30
1174,omg please forget kun made official debut nct 2018 t_t,2020-09-30
1175,show tooooooo short,2020-09-30
1176,wait next content yorobun fighting love nct 2020,2020-09-30
1177,heachan like every end guests get tf,2020-09-30
1178,really looks tiring tho outfit make knows long wait 22 freakin people finish shoot film video teasers,2020-09-30
1181,sm finally something good making geminis group mcs hilarious,2020-09-30
1182,crime videos short oml kun cute,2020-09-30
1183,seriously show haechan taeil wanting get bored 21 people take turns taking photos xd,2020-09-30
1184,believe suddenly went peacock sound making battle xd kids lol wonder photoshoot lol,2020-09-30
1185,fun fact chenle never forgetting mentioning call jisung every video,2020-09-30
1187,nct haechan end leave,2020-09-30
1188,love wayv culture shock rest nct,2020-09-30
1189,next guest one guy 98l,2020-09-30
1192,come johnny part gomdoriz,2020-09-30
1194,haechan saying pudu donghyuck cute went face saying yall think look like rose eating mfer think,2020-09-30
1196,ayyy sooo cute,2020-09-30
1198,happy chuseok,2020-09-30
1200,wrong kun birthday sungmin super junior,2020-09-30
1203,daddy kun favourite chinese child blame tho chenle baby honestly missed seeing interact since seem comfortable,2020-09-30
1204,80 video literally haechan chenle bickering,2020-09-30
1205,omg thought lightning background turns taking photos hahah,2020-09-30
1206,chenle cabbage taeil tomato,2020-09-30
1207,night mode wkwkkw good eyes,2020-09-30
1209,omg love,2020-09-30
1211,calling episode father son holy sun moon xd,2020-09-30
1214,thought would see 96 line hope 96 line vlive,2020-09-30
1215,kyeopta hahahah chenle call besy jisung,2020-09-30
1216,ep 1 calm maknae top ep 2 fun chaos ep 3 still calm speak abt animals,2020-09-30
1217,feel like show whilst photoshoot,2020-09-30
1220,haechan brag pudu u good thing least brag us feels amazing,2020-09-30
1221,chenle forever kun baby,2020-09-30
1224,make artist learn apply right foundation color haechan face,2020-09-30
1225,chenle everywhere everytime k k k k k k k k,2020-09-30
1226,kun patient really love seeing members,2020-09-30
1228,chenle excitd leave set cant hahahahaha,2020-09-30
1231,focus sound camera many shots continuously means member group members around 15 shots still get see 4 pictures member cool cool anyways haechan king taeil king chenle king kun king,2020-09-30
1232,kun shut chenle chenle kun,2020-09-30
1234,chenle dolphin chenle loud voice taeil show us loud literally every nctzen puts volume,2020-09-30
1235,series happy pill nowadays,2020-09-30
1236,love way haechan says leave end like wish could say guests,2020-09-30
1237,ngl bit sad johnny part literally human teddy bear,2020-09-30
1238,sun moon _,2020-09-30
1239,https youtu hlgyev9zmou love india,2020-09-30
1243,127 sure going invite winwin yuta taeil 0,2020-09-30
1244,love close kun chenle chinese members interactions please,2020-09-30
1245,haechan sounds like cold,2020-09-30
1246,chenle dolphin know chenle peacock,2020-09-30
1249,00l next,2020-09-30
1250,hahahaha chenle jisung really live without swear,2020-09-30
1251,fact kun still babysitting chenle mommy kun,2020-09-30
1253,sun moon series best idea,2020-09-30
1259,honestly need include johnny cause haechan baby bear absolutely johnny papa bear,2020-09-30
1260,believe whole video nicknames complaining tho,2020-09-30
1261,love smiling moon sky love taeil much focus anything else,2020-09-30
1262,3 04 chenle blanket rip pants,2020-09-30
1264,definitely favorite hair lenght kun looks stunning year 3 also lowkey highkey sexy love kun,2020-09-30
1265,nct love,2020-09-30
1266,wait sungchan shotaro,2020-09-30
1268,lmao jisung laugh hard chenle dissing haechan,2020-09-30
1269,deserve welcome sun moon,2020-09-30
1273,chenle kun yuta shotaro next,2020-09-30
1274,completely entertained chenle stay adorable 3,2020-09-30
1275,nct group savage savage ones plus jungwoo,2020-09-30
1276,chenle grumpy whole time omg someone get jisung,2020-09-30
1277,sm best editors lmao,2020-09-30
1278,wait see ten,2020-09-30
1280,pudu name haechan tho ah guess real name donghyuck,2020-09-30
1281,mooni bias nct dream love equ chenle like taeil hyung found bias nct dream,2020-09-30
1282,show ends haechan kassaeyo leave members,2020-09-30
1283,hear lucas laugh 3 49 one,2020-09-30
1284,chenji still help seek terms help ship dang broo,2020-09-30
1287,chenle jisung hate chenle jisung mentions jisung everytime everywhere cough cough awsaz jungwoo cough cough interview kun love friendship 4 34,2020-09-30
1288,wait realized nct daily reached 3m subscribes woohoo congrats 3,2020-09-30
1289,maknae line 99 line bear line next,2020-09-30
1290,wait winwin turn need see interaction taeil,2020-09-30
1292,donated pudu named donghyuck felt like getting special shout,2020-09-30
1293,need mom line taeyong kun doyoung,2020-09-30
1295,really really enjoying sun n moon contents mcs good leading show chenle u sassy time lol,2020-09-30
1297,one always waiting next sun moon episode,2020-09-30
1298,wait goofy moments ot23 want behind scenes evrything sm hear please provide us alot behind scenes,2020-09-30
1299,chenle haechan arguing kyooot,2020-09-30
1300,god bless lot,2020-09-30
1301,annyeonghaseyo nct kun imnida daaang hits different,2020-09-30
1302,3 42 even knows,2020-09-30
1305,kun said sijeuni heart fluttered,2020-09-30
1306,kun really pretty voice love lotsss,2020-09-30
1307,imagine kun icebear chenle grizzly haechan panda taeil course little smart girl,2020-09-30
1309,chenle always say wanna stop w jisung whenever broadcast without jisung jisung always mentioned anyway,2020-09-30
1311,cute areee,2020-09-30
1312,hidden episode wbb,2020-09-30
1313,taeil cute,2020-09-30
1314,waiting 00 l hahhahha want know interaction wait nct hwaiting,2020-09-30
1315,love episodes,2020-09-30
1316,chenle amazing,2020-09-30
1317,johnny parrot imitation sungchan dog imitation chenle haechan peacock imitation,2020-09-30
1318,kun ge best,2020-09-30
1319,shine day night,2020-09-30
1320,haechan taeil cute ㅠㅠ,2020-09-30
1321,scale 1 10 11,2020-09-30
1324,thank nctzen wayzenni,2020-09-30
1325,omo hahahajhahaha btw got trio ten doyoung n kun,2020-09-30
1327,5 7 wayv 4 7 dream 3 7 127 became guest show,2020-09-30
1329,perfect,2020-09-30
1330,really love chenle jisung friendship understand 3,2020-09-30
1331,best voice,2020-09-30
1332,kun really patient hyung towards mischievous loud nonsense younger bros lol,2020-09-30
1334,best daily late night show tell otherwise periodt,2020-09-30
1335,movie name kind patient big brother cute silly little brother kun chenle relationship eversince,2020-09-30
1336,kun chenle loveliest sibling,2020-09-30
1337,cutest bear,2020-09-30
1339,baby bear,2020-09-30
1340,cute,2020-09-30
1342,hyuck face looking million times lighter neck,2020-09-30
1343,amazing,2020-09-30
1344,awesome friend,2020-09-30
1345,taeil words justice yas literally words justice comes nct,2020-09-30
1349,kun start smile literally oh god fall love dimples,2020-09-30
1350,zhong chenle love youuu,2020-09-30
1352,im thinking kun visual love green long hair,2020-09-30
1353,chenle haechan trying imitate peacocks normal people watching trying properly imitate peacock sound like crows realizing wtf enough nct today go take nap something haha,2020-09-30
1355,sound back tho really want know happened behind scenes,2020-09-30
1358,baby bea r,2020-09-30
1360,seriously watch two grown men squawk cute tho,2020-09-30
1362,chenle called jisung know made heart soft,2020-09-30
1363,legit photo shoots going bg chenle said lemme scream like peacock bit,2020-09-30
1364,chenle cuteeee,2020-09-30
1366,need 00 line next guest,2020-09-30
1367,haechan could next guests camera focus chenle kun,2020-09-30
1368,cant wait 00 linezzz,2020-09-30
1371,kun really went babies hardest,2020-09-30
1377,expect really fun cute,2020-09-30
1378,chenle penguins like look stuffed penguin give death glare,2020-09-30
1379,know feeling whole nct somewhere behind scenes dorms,2020-09-30
1381,chenle cute,2020-09-30
1382,hope kun team taeyong another episode really wanna see together leaders,2020-09-30
1383,need episode 00line,2020-09-30
1384,ok one going talk uri cute adorable moon giving us warm smile,2020-09-30
1385,chenji remix,2020-09-30
1386,chenle funny,2020-09-30
1387,haechan best look comeback,2020-09-30
1388,3 46 hear jisung cheering back lol chenji,2020-09-30
1389,3 09 haechan spitting facts,2020-09-30
1391,chenle pudu cute haechan yes soo cute chenle oh jisung bg woahhuuuu 3 48 god,2020-09-30
1392,haechan 127 said 127 hyungs haechan said haechan dreamies said dreamies b c e f g circle ncity like dreamies afraid 127 hyungs afraid lee donghyuck afraid dreamies,2020-09-30
1393,hope interview 95liners also,2020-09-30
1394,welcome peacock bird park starring nct haechan chenle lose make really really funny love interaction,2020-09-30
1395,okay even jisung frame chenle always need mention jisung nobody separate chenji,2020-09-30
1396,come like sound peacock,2020-09-30
1397,kun trying keep chenle control waiting introduced,2020-09-30
1398,aww kun korean seems rusty wayv long bby,2020-09-30
1405,amount aww aww felt chenle asked jisung name,2020-09-30
1406,including type pets dorms haechan chenle peacock ncity really biggest zoo _where find want take selfies pudu peacock one _,2020-09-30
1408,haechan like actor wow act skills good act like seeing stars,2020-09-30
1410,instead going sleep watching sun moon kun chenle father son duo,2020-09-30
1413,lmao film photoshoots nct2020 sneakpeak styling photocards ig,2020-09-30
1417,see kun like suho mean similar vibe,2020-09-30
1418,haechans face talked pudu 3 cute nctzens guys great,2020-09-30
1419,new favorite content,2020-09-30
1420,love every time haechan like andddd go,2020-09-30
1424,yuwin next ep,2020-09-30
1426,jisung trying stay calm chenle jisung aaaah jisung _w f zhong chonlo_,2020-09-30
1427,thumps video started cause know gonna good,2020-09-30
1436,older brother like teil young brother like chenle bestie like haechan senior like kun real heaven,2020-09-30
1437,icb really made unit live hshjsj least place isnt contruction site anymore,2020-09-30
1438,1 20 slap back tho,2020-09-30
1440,k pop idol starter pack 1 coloured hair 2 wear ton black black outfits like got reference ayy 3 know make weird animal noises,2020-09-30
1442,like content tooo shortttt,2020-09-30
1447,chenle really roasted haechan half time love vocal group waiting colab song,2020-09-30
1448,kun wow hot,2020-09-30
1449,jaemin laughed behind 3 50 jisung,2020-09-30
1451,haechan people best voice agreeing 100 ep really best voices including taeil,2020-09-30
1453,loving ot23 content already wait content album drops,2020-09-30
1455,sun moon cutest mc world hahaha really like content fun haechan baby pudu chenle dolphin,2020-09-30
1456,haechan best mc ever 37 5 rating cam,2020-09-30
1457,00line please,2020-09-30
1460,chenji really sharing single braincell though,2020-09-30
1462,haechan another animal wish looked like besides teddy bear haechan always asking hard hitting questions man,2020-09-30
1464,waiting 95 liner taeyong,2020-09-30
1465,kun little child,2020-09-30
1466,video short chenle sooo cute haribo lele,2020-09-30
1467,chenle chaotic per usual,2020-09-30
1469,cutest family bear,2020-09-30
1471,omg chenji everywhere cant,2020-09-30
1472,kun visual joke yall yallllllllllllll,2020-09-30
1473,hi nct kun hearing 2 years tearing little,2020-09-30
1474,hope kun interviewed 96lines still enjoyed interview,2020-09-30
1475,천러 너무 귀여워요 really love,2020-09-30
1476,ok want ask short,2020-09-30
1478,bet reason renjun bet gonna 2000 line,2020-09-30
1479,kun chenle father son,2020-09-30
1480,like dilfs baby,2020-09-30
1481,wants winwin sun moon lovely sight 3,2020-09-30
1485,alternative title chenle savage pissing haechan 6 minutes 27 seconds,2020-09-30
1486,next guest star think shotaro yuta call please,2020-09-30
1490,thanks bring bear leader kun oppa hope see win win next episode,2020-09-30
1491,haechan fans donated animal named chenle cute haechan yeah chenle oh must like ahahaha savage maknae,2020-09-30
1492,kun hello nct kun crying corner room _ yes kun yes welcome back _ ncity really melancholy yet clowning city,2020-09-30
1494,sorry lele penguin around,2020-09-30
1495,3 46 sorry chenle haechan pudu look alike cute,2020-09-30
1496,please want jaemin jungwoo next ab boys,2020-09-30
1498,0 31 kun smothered chenle mouth cute omgg,2020-09-30
1500,really show kill times waiting turn photoshoot,2020-09-30
1501,way chenle shouted jisung 3333333333333 get best friends,2020-09-30
1504,hope next 00즈,2020-09-30
1505,god knows missed kun chenle together,2020-09-30
1506,chenle haechan peacock impersonation lesson middle show neo thing everrrrrrr,2020-09-30
1507,love relationship chenle kun,2020-09-30
1509,still praying leader line interview,2020-09-30
1511,gonna start naming chenle chenle teddy bear haribo,2020-09-30
1512,see thing kun face yep called gorgeousness marvelous faces boys posses honestly,2020-09-30
1514,enough talking noon taeil comments love let kids sarcastic laughing antics see comfortable haechan squishy love taeil always adorable stan moon taeil,2020-09-30
1515,haechan formalities go seat frame want chenle dreamies change mcs _haechan really messed wrong person _,2020-09-30
1516,stop looking moon taeil like actual moon taeil moon taeil,2020-09-30
1518,live haechan gaseyo end every episode,2020-09-30
1519,2 41 hear jaemin ooh,2020-09-30
1521,oh never look eat haribo way huhu perfect description chenle unsee,2020-09-30
1522,love,2020-09-30
1524,taeils last promotion enlist military service,2020-09-30
1525,haechan chenle crackheads wkwkwkwk,2020-09-30
1526,need sun moon everyday haha,2020-09-30
1527,intl fans spoiled content w eng subs,2020-09-30
1528,miss two interaction like mother son hahaha,2020-09-30
1531,already knew chenle going say jisung name literally chenji best friend goals dont fight,2020-09-30
1532,stream 7th sense,2020-09-30
1534,thing screaming screaming kun ge help,2020-09-30
1535,even 10 seconds kun already done chenle,2020-09-30
1536,park jisung chenle like admit best friends live without eachother depending eachother nice see together video proves strong friendship jisungchenlebrothers,2020-09-30
1537,chenle kun hyung cute flashbacks jaemin jisung point raising kids,2020-09-30
1538,kun handsome,2020-09-30
1539,also fangirling fact also shoot content asdfghjkl,2020-09-30
1541,room literally black nothing haechan see stars ok haechan actor periodt,2020-09-30
1543,chenle loud voice taeil show us loud kun cover ears unplug earphone lower volume,2020-09-30
1544,kun everything,2020-09-30
1545,immediately covered phone speaker moment chenle mentioned abt imitating peacock sound,2020-09-30
1547,haechan talking pudu made smile,2020-09-30
1548,seeing kun brings back empathy era good see kun awkward w,2020-09-30
1553,wait next combination next pls keep going infinite combis,2020-09-30
1556,kun looks fine days,2020-09-30
1558,awww haechan aegyo cute 3,2020-09-30
1559,good voice team,2020-09-30
1560,5 41 kdrama hahaha hyuckil,2020-09-30
1561,chenle said something animal impressions instantly turn volume lol,2020-09-30
1563,yas haechan cute world,2020-09-30
1564,love mc haechan least get update since unactive bubble hrought,2020-09-30
1566,chenle cute cute baby,2020-09-30
1571,지성아 chen ji everywhere,2020-09-30
1572,next 00line right,2020-09-30
1573,nct kun make happy,2020-09-30
1574,want chenji jichen type friendship much ask,2020-09-30
1575,know kun chenle father son energy,2020-09-30
1578,want boyfriend want 00lines next guest star,2020-09-30
1579,haechan evey interview guests leave boy chills lol,2020-09-30
1580,used look like cabbage says guy hair color cabbage,2020-09-30
1581,next tolong 00 line,2020-09-30
1582,squishy teddy bears period,2020-09-30
1583,chenle mission make haechan life harder,2020-09-30
1584,want see japan line,2020-09-30
1587,first half video basically chenle roasting haechan lol,2020-09-30
1588,weird love,2020-09-30
1590,kun sexy look eyes,2020-09-30
1591,next episode please 95l 96l 97l 00l maknae line sungchan chenle jisung china line kun winwin xiaojun renjun chenle new member sungchan shotaro foreign swagger johnny ten jaehyun mark yangyang asking much sorry,2020-09-30
1592,someone save haechan chenle,2020-09-30
1597,kun remind suho exo much features smile look similar,2020-09-30
1599,neighborhood filled peacocks highkey thought lele hyuck outside window hot sec,2020-09-30
1601,haechan filter looks beautiful huhuhuu,2020-09-30
1603,papa bear johnny,2020-09-30
1604,okay kun smile breathe taking,2020-09-30
1605,heart kun says czennie deul crying lot ﾟ ﾟ,2020-09-30
1609,taeil best moon cap,2020-09-30
1611,oh god haechan remember pudu named haechan dislike damn deer,2020-09-30
1612,idk gave idea show thank,2020-09-30
1613,got triggered everytime haechan said gaseyo,2020-09-30
1616,kun fighting support pls happy happy,2020-09-30
1617,kuns side profile beautiful thing ive ever seen,2020-09-30
1619,chenle haechan peacock noises lol,2020-09-30
1620,yo boys recording alarm going beeping flashing starts around 4 22 lmaooooooo,2020-09-30
1622,room full teddy bears lol,2020-09-30
1626,kun softest person earth,2020-09-30
1628,jisung doyoung audience allowed sun moon,2020-09-30
1629,almost 11pm right sobbing floor haechan explosive aegyos failure,2020-09-30
1630,6 09 kun smile drug,2020-09-30
1631,definitely bear squad honey voices,2020-09-30
1632,good cooks ignore fire vlive,2020-09-30
1634,heres precentage 70 bickering 20 interviews 10 peacock voices,2020-09-30
1636,way jisung stays nearby chenle chenji cute friendship,2020-09-30
1638,4 56 even taeil laugh like music ears love muchhhhh,2020-09-30
1641,honestly year chenle gets cuter savage,2020-09-30
1642,got superm ad,2020-09-30
1643,last episode sun moon right make permanent content jebal really love,2020-09-30
1644,chenle imitating peacock voice hearing crows night charming crow,2020-09-30
1646,wit minute baek jisung,2020-09-30
1647,nct kun imnida know could die phrase,2020-09-30
1648,basically video two dad two son bickering lmao,2020-09-30
1650,kun said czennies heart skips beat used weizenni,2020-09-30
1652,think title suits best video chenle dissing haechan 6 27 minutes,2020-09-30
1654,chenle dolphin,2020-09-30
1656,chenle type loyal friend even become grandfather im sure chenle talk jisung place jisung lucky chenle best friend,2020-09-30
1658,cover phone speaker chenle haechan peacock sound,2020-09-30
1660,way kun slap chenle back sit make laugh imagine chenle part wayv kun life eomma stressfull especially chenle ten join together tease kun patience kekekeke,2020-09-30
1661,realize welcome sun moon every 3 days stay tuned czennies,2020-09-30
1663,im tired nct daily giving us nct daily exhausting best way lol always content watch grateful boys staff,2020-09-30
1665,excited love much tho,2020-09-30
1666,kun grown much since nct 2018 omggg also underrated visual,2020-09-30
1671,haechan fantastic amazing,2020-09-30
1672,jajaja cute,2020-09-30
1674,cuteness level episode extremely dangerous,2020-09-30
1675,anyone else think kun slightly different accent,2020-09-30
1676,chenle pudu cute haechan really cute went chenle must look like u haechan pouts like child taeil kun laughs lele handle hyuck,2020-09-30
1677,title president chenle savage haechan vice versa,2020-09-30
1678,thought jaehyun johnny would cause bears lovely voice thought seeing johnny kun one frame refrained could die man,2020-09-30
1679,honestly moon taeil cutest thing ever,2020-09-30
1681,kun breathtakingly gorgeous oh god,2020-09-30
1682,mood booster haechan aegyo became bear repeated many times,2020-09-30
1683,chenle dolphin,2020-09-30
1684,haechan karma 100 chenle shie president,2020-09-30
1686,hyuck telling story haechan pudu hearts eyes makes feel like proud fans huhu,2020-09-30
1687,finally kun said nct member feel happy hear 2year please said wayv nct member anymore statement maen vocal love nct 2020 hwaiting,2020-09-30
1689,lobw sun moon much favourite nct series,2020-09-30
1690,kun taeil one frame chef kiss,2020-09-30
1691,kun reminds junsu winwin changmin ty jaejoong crazy sm really thing certain visuals complaining though,2020-09-30
1692,kun little bye bye 6 18 cute wthhh,2020-09-30
1693,haechan cute,2020-09-30
1694,seeing kun chenle kun chenle individually general always make feel warm fuzzy,2020-09-30
1695,chenle cute always cutie lele,2020-09-30
1697,literally nct reads mind like chenle love penguins born year pig 4 days kun course days years,2020-09-30
1698,haechan johnny sungchan chenle imitating animals,2020-09-30
1699,love chenle randomly calls jisung,2020-09-30
1700,chenle literally said already yes chenle agreed short want,2020-09-30
